file,participant,context,label,trial,audio_key_for_duration,audio_duration_s,imu_duration_s_at_50hz,has_1khz_audio
55---Bathroom---Toilet_flushing---3.pkl,55,Bathroom,Toilet_flushing,3,Audio,6.47,6.7,False
55---Bathroom---Toothbrushing---1.pkl,55,Bathroom,Toothbrushing,1,Audio,16.976,17.58,False
55---Bathroom---Toothbrushing---2.pkl,55,Bathroom,Toothbrushing,2,Audio,17.439,18.06,False
55---Bathroom---Toothbrushing---3.pkl,55,Bathroom,Toothbrushing,3,Audio,16.01,16.58,False
55---Bathroom---Washing_hands---1.pkl,55,Bathroom,Washing_hands,1,Audio,15.933,16.5,False
55---Bathroom---Washing_hands---2.pkl,55,Bathroom,Washing_hands,2,Audio,17.748,18.38,False
55---Bathroom---Washing_hands---3.pkl,55,Bathroom,Washing_hands,3,Audio,17.478,18.1,False
55---Kitchen---Blender_in_use---1.pkl,55,Kitchen,Blender_in_use,1,Audio,16.107,16.68,False
55---Kitchen---Blender_in_use---2.pkl,55,Kitchen,Blender_in_use,2,Audio,16.531,17.06,False
55---Kitchen---Blender_in_use---3.pkl,55,Kitchen,Blender_in_use,3,Audio,16.165,16.74,False
55---Kitchen---Chopping---1.pkl,55,Kitchen,Chopping,1,Audio,15.198,15.74,False
55---Kitchen---Chopping---2.pkl,55,Kitchen,Chopping,2,Audio,16.454,17.04,False
55---Kitchen---Chopping---3.pkl,55,Kitchen,Chopping,3,Audio,19.37,20.06,False
55---Kitchen---Grating---1.pkl,55,Kitchen,Grating,1,Audio,16.802,17.4,False
55---Kitchen---Grating---2.pkl,55,Kitchen,Grating,2,Audio,17.015,17.62,False
55---Kitchen---Grating---3.pkl,55,Kitchen,Grating,3,Audio,16.608,17.2,False
55---Kitchen---Microwave---1.pkl,55,Kitchen,Microwave,1,Audio,18.366,19.02,False
55---Kitchen---Microwave---2.pkl,55,Kitchen,Microwave,2,Audio,17.419,18.04,False
55---Kitchen---Microwave---3.pkl,55,Kitchen,Microwave,3,Audio,20.915,21.66,False
55---Kitchen---Pouring_pitcher---1.pkl,55,Kitchen,Pouring_pitcher,1,Audio,6.74,6.98,False
55---Kitchen---Pouring_pitcher---2.pkl,55,Kitchen,Pouring_pitcher,2,Audio,6.586,6.82,False
55---Kitchen---Pouring_pitcher---3.pkl,55,Kitchen,Pouring_pitcher,3,Audio,5.562,5.76,False
55---Kitchen---Twisting_jar---1.pkl,55,Kitchen,Twisting_jar,1,Audio,3.419,3.54,False
55---Kitchen---Twisting_jar---2.pkl,55,Kitchen,Twisting_jar,2,Audio,2.569,2.66,False
55---Kitchen---Twisting_jar---3.pkl,55,Kitchen,Twisting_jar,3,Audio,2.549,2.64,False
55---Kitchen---Washing_Utensils---1.pkl,55,Kitchen,Washing_Utensils,1,Audio,16.358,16.94,False
55---Kitchen---Washing_Utensils---2.pkl,55,Kitchen,Washing_Utensils,2,Audio,16.821,17.42,False
55---Kitchen---Washing_Utensils---3.pkl,55,Kitchen,Washing_Utensils,3,Audio,16.01,16.56,False
55---Kitchen---Wiping_with_rag---1.pkl,55,Kitchen,Wiping_with_rag,1,Audio,17.574,18.2,False
55---Kitchen---Wiping_with_rag---2.pkl,55,Kitchen,Wiping_with_rag,2,Audio,18.27,18.92,False
55---Kitchen---Wiping_with_rag---3.pkl,55,Kitchen,Wiping_with_rag,3,Audio,17.15,17.76,False
55---Misc---Alarm_clock---1.pkl,55,Misc,Alarm_clock,1,Audio,24.392,25.16,False
55---Misc---Alarm_clock---2.pkl,55,Misc,Alarm_clock,2,Audio,24.161,24.96,False
55---Misc---Alarm_clock---3.pkl,55,Misc,Alarm_clock,3,Audio,22.693,23.38,False
55---Misc---Clapping---1.pkl,55,Misc,Clapping,1,Audio,16.107,16.68,False
55---Misc---Clapping---2.pkl,55,Misc,Clapping,2,Audio,15.798,16.36,False
55---Misc---Clapping---3.pkl,55,Misc,Clapping,3,Audio,15.837,16.4,False
55---Misc---Coughing---1.pkl,55,Misc,Coughing,1,Audio,9.289,9.62,False
55---Misc---Coughing---2.pkl,55,Misc,Coughing,2,Audio,9.135,9.46,False
55---Misc---Coughing---3.pkl,55,Misc,Coughing,3,Audio,10.912,11.3,False
55---Misc---Drinking---1.pkl,55,Misc,Drinking,1,Audio,4.481,4.64,False
55---Misc---Drinking---2.pkl,55,Misc,Drinking,2,Audio,5.176,5.36,False
55---Misc---Drinking---3.pkl,55,Misc,Drinking,3,Audio,4.596,4.76,False
55---Misc---Knocking---1.pkl,55,Misc,Knocking,1,Audio,4.635,4.8,False
55---Misc---Knocking---2.pkl,55,Misc,Knocking,2,Audio,4.635,4.8,False
55---Misc---Knocking---3.pkl,55,Misc,Knocking,3,Audio,3.921,4.06,False
55---Misc---Laughing---1.pkl,55,Misc,Laughing,1,Audio,10.004,10.32,False
55---Misc---Laughing---2.pkl,55,Misc,Laughing,2,Audio,12.051,12.48,False
55---Misc---Laughing---3.pkl,55,Misc,Laughing,3,Audio,9.965,10.32,False
55---Misc---Scratching---1.pkl,55,Misc,Scratching,1,Audio,16.03,16.6,False
55---Misc---Scratching---2.pkl,55,Misc,Scratching,2,Audio,16.146,16.72,False
55---Misc---Scratching---3.pkl,55,Misc,Scratching,3,Audio,16.184,16.76,False
55---Other---Other---16.pkl,55,Other,Other,16,1kHz_Audio,11.452,11.86,True
55---Other---Other---32.pkl,55,Other,Other,32,1kHz_Audio,14.484,15.0,True
55---Other---Other---39.pkl,55,Other,Other,39,1kHz_Audio,15.876,16.44,True
55---Workshop---Drill in use---1.pkl,55,Workshop,Drill in use,1,Audio,3.979,4.12,False
55---Workshop---Drill in use---2.pkl,55,Workshop,Drill in use,2,Audio,4.712,4.88,False
55---Workshop---Drill in use---3.pkl,55,Workshop,Drill in use,3,Audio,3.496,3.62,False
55---Workshop---Hammering---1.pkl,55,Workshop,Hammering,1,Audio,16.705,17.3,False
55---Workshop---Hammering---2.pkl,55,Workshop,Hammering,2,Audio,15.759,16.32,False
55---Workshop---Hammering---3.pkl,55,Workshop,Hammering,3,Audio,15.644,16.2,False
55---Workshop---Sanding---1.pkl,55,Workshop,Sanding,1,Audio,16.919,17.52,False
55---Workshop---Sanding---2.pkl,55,Workshop,Sanding,2,Audio,16.011,16.58,False
55---Workshop---Sanding---3.pkl,55,Workshop,Sanding,3,Audio,16.05,16.62,False
55---Workshop---Screwing---1.pkl,55,Workshop,Screwing,1,Audio,12.611,13.06,False
55---Workshop---Screwing---2.pkl,55,Workshop,Screwing,2,Audio,10.41,10.78,False
55---Workshop---Screwing---3.pkl,55,Workshop,Screwing,3,Audio,7.397,7.66,False
55---Workshop---Vacuum in use---1.pkl,55,Workshop,Vacuum in use,1,Audio,17.825,18.46,False
55---Workshop---Vacuum in use---2.pkl,55,Workshop,Vacuum in use,2,Audio,17.884,18.52,False
55---Workshop---Vacuum in use---3.pkl,55,Workshop,Vacuum in use,3,Audio,18.579,19.24,False
58---All---Other---1.pkl,58,All,Other,1,1kHz_Audio,20.724,21.46,True
58---All---Other---2.pkl,58,All,Other,2,1kHz_Audio,18.387,19.04,True
58---All---Other---3.pkl,58,All,Other,3,1kHz_Audio,17.614,18.24,True
58---Bathroom---Brushing_hair---1.pkl,58,Bathroom,Brushing_hair,1,Audio,16.591,17.18,False
58---Bathroom---Brushing_hair---2.pkl,58,Bathroom,Brushing_hair,2,Audio,16.551,17.14,False
58---Bathroom---Brushing_hair---3.pkl,58,Bathroom,Brushing_hair,3,Audio,18.019,18.66,False
58---Bathroom---Hair_dryer_in_use---1.pkl,58,Bathroom,Hair_dryer_in_use,1,Audio,17.748,18.38,False
58---Bathroom---Hair_dryer_in_use---2.pkl,58,Bathroom,Hair_dryer_in_use,2,Audio,18.193,18.84,False
58---Bathroom---Hair_dryer_in_use---3.pkl,58,Bathroom,Hair_dryer_in_use,3,Audio,17.382,18.0,False
58---Bathroom---Shaver_in_use---1.pkl,58,Bathroom,Shaver_in_use,1,Audio,17.479,18.1,False
58---Bathroom---Shaver_in_use---2.pkl,58,Bathroom,Shaver_in_use,2,Audio,16.493,17.08,False
58---Bathroom---Shaver_in_use---3.pkl,58,Bathroom,Shaver_in_use,3,Audio,17.363,17.98,False
58---Bathroom---Toilet_flushing---1.pkl,58,Bathroom,Toilet_flushing,1,Audio,6.296,6.52,False
58---Bathroom---Toilet_flushing---2.pkl,58,Bathroom,Toilet_flushing,2,Audio,6.817,6.94,False
58---Bathroom---Toilet_flushing---3.pkl,58,Bathroom,Toilet_flushing,3,Audio,5.967,6.18,False
58---Bathroom---Toothbrushing---1.pkl,58,Bathroom,Toothbrushing,1,Audio,18.0,18.64,False
58---Bathroom---Toothbrushing---2.pkl,58,Bathroom,Toothbrushing,2,Audio,16.706,17.3,False
58---Bathroom---Toothbrushing---3.pkl,58,Bathroom,Toothbrushing,3,Audio,17.228,17.84,False
58---Bathroom---Washing_hands---1.pkl,58,Bathroom,Washing_hands,1,Audio,18.174,18.82,False
58---Bathroom---Washing_hands---2.pkl,58,Bathroom,Washing_hands,2,Audio,17.208,17.82,False
58---Bathroom---Washing_hands---3.pkl,58,Bathroom,Washing_hands,3,Audio,17.788,18.42,False
58---Kitchen---Blender_in_use---1.pkl,58,Kitchen,Blender_in_use,1,Audio,16.263,16.84,False
58---Kitchen---Blender_in_use---2.pkl,58,Kitchen,Blender_in_use,2,Audio,16.61,17.2,False
58---Kitchen---Blender_in_use---3.pkl,58,Kitchen,Blender_in_use,3,Audio,15.954,16.52,False
58---Kitchen---Chopping---1.pkl,58,Kitchen,Chopping,1,Audio,18.812,19.48,False
58---Kitchen---Chopping---2.pkl,58,Kitchen,Chopping,2,Audio,17.035,17.64,False
58---Kitchen---Chopping---3.pkl,58,Kitchen,Chopping,3,Audio,16.146,16.72,False
58---Kitchen---Grating---1.pkl,58,Kitchen,Grating,1,Audio,16.919,17.52,False
58---Kitchen---Grating---2.pkl,58,Kitchen,Grating,2,Audio,15.896,16.46,False
58---Kitchen---Grating---3.pkl,58,Kitchen,Grating,3,Audio,15.954,16.52,False
58---Kitchen---Microwave---1.pkl,58,Kitchen,Microwave,1,Audio,21.497,22.2,False
58---Kitchen---Microwave---2.pkl,58,Kitchen,Microwave,2,Audio,18.272,18.92,False
58---Kitchen---Microwave---3.pkl,58,Kitchen,Microwave,3,Audio,18.29,18.9,False
58---Kitchen---Pouring_pitcher---1.pkl,58,Kitchen,Pouring_pitcher,1,Audio,15.123,15.66,False
58---Kitchen---Pouring_pitcher---2.pkl,58,Kitchen,Pouring_pitcher,2,Audio,13.945,14.44,False
58---Kitchen---Pouring_pitcher---3.pkl,58,Kitchen,Pouring_pitcher,3,Audio,9.812,10.16,False
58---Kitchen---Twisting_jar---1.pkl,58,Kitchen,Twisting_jar,1,Audio,4.693,4.86,False
58---Kitchen---Twisting_jar---2.pkl,58,Kitchen,Twisting_jar,2,Audio,3.902,4.04,False
58---Kitchen---Twisting_jar---3.pkl,58,Kitchen,Twisting_jar,3,Audio,3.902,4.04,False
58---Kitchen---Washing_Utensils---1.pkl,58,Kitchen,Washing_Utensils,1,Audio,16.533,17.12,False
58---Kitchen---Washing_Utensils---2.pkl,58,Kitchen,Washing_Utensils,2,Audio,15.973,16.54,False
58---Kitchen---Washing_Utensils---3.pkl,58,Kitchen,Washing_Utensils,3,Audio,17.672,18.3,False
58---Kitchen---Wiping_with_rag---1.pkl,58,Kitchen,Wiping_with_rag,1,Audio,18.618,19.28,False
58---Kitchen---Wiping_with_rag---2.pkl,58,Kitchen,Wiping_with_rag,2,Audio,19.121,19.8,False
58---Kitchen---Wiping_with_rag---3.pkl,58,Kitchen,Wiping_with_rag,3,Audio,20.956,21.7,False
58---Misc---Alarm_clock---1.pkl,58,Misc,Alarm_clock,1,Audio,17.942,18.4,False
58---Misc---Alarm_clock---2.pkl,58,Misc,Alarm_clock,2,Audio,18.465,19.04,False
58---Misc---Alarm_clock---3.pkl,58,Misc,Alarm_clock,3,Audio,18.348,18.94,False
58---Misc---Clapping---1.pkl,58,Misc,Clapping,1,Audio,15.973,16.54,False
58---Misc---Clapping---2.pkl,58,Misc,Clapping,2,Audio,16.011,16.58,False
58---Misc---Clapping---3.pkl,58,Misc,Clapping,3,Audio,16.05,16.62,False
58---Misc---Coughing---1.pkl,58,Misc,Coughing,1,Audio,13.557,14.04,False
58---Misc---Coughing---2.pkl,58,Misc,Coughing,2,Audio,10.526,10.9,False
58---Misc---Coughing---3.pkl,58,Misc,Coughing,3,Audio,8.672,8.98,False
58---Misc---Drinking---1.pkl,58,Misc,Drinking,1,Audio,4.153,4.3,False
58---Misc---Drinking---2.pkl,58,Misc,Drinking,2,Audio,6.856,7.1,False
58---Misc---Drinking---3.pkl,58,Misc,Drinking,3,Audio,6.49,6.72,False
58---Misc---Knocking---1.pkl,58,Misc,Knocking,1,Audio,6.238,6.46,False
58---Misc---Knocking---2.pkl,58,Misc,Knocking,2,Audio,5.021,5.2,False
58---Misc---Knocking---3.pkl,58,Misc,Knocking,3,Audio,6.509,6.72,False
58---Misc---Laughing---1.pkl,58,Misc,Laughing,1,Audio,8.748,9.06,False
58---Misc---Laughing---2.pkl,58,Misc,Laughing,2,Audio,8.943,9.26,False
58---Misc---Laughing---3.pkl,58,Misc,Laughing,3,Audio,10.758,11.14,False
58---Misc---Scratching---1.pkl,58,Misc,Scratching,1,Audio,15.992,16.56,False
58---Misc---Scratching---2.pkl,58,Misc,Scratching,2,Audio,16.339,16.92,False
58---Misc---Scratching---3.pkl,58,Misc,Scratching,3,Audio,16.224,16.8,False
58---Other---Other---49.pkl,58,Other,Other,49,1kHz_Audio,22.463,23.26,True
58---Other---Other---50.pkl,58,Other,Other,50,1kHz_Audio,32.622,33.78,True
58---Other---Other---81.pkl,58,Other,Other,81,1kHz_Audio,17.48,18.1,True
58---Workshop---Drill in use---1.pkl,58,Workshop,Drill in use,1,Audio,6.181,6.4,False
58---Workshop---Drill in use---2.pkl,58,Workshop,Drill in use,2,Audio,4.481,4.64,False
58---Workshop---Drill in use---3.pkl,58,Workshop,Drill in use,3,Audio,5.022,5.2,False
58---Workshop---Hammering---1.pkl,58,Workshop,Hammering,1,Audio,16.63,17.22,False
58---Workshop---Hammering---2.pkl,58,Workshop,Hammering,2,Audio,16.804,17.4,False
58---Workshop---Hammering---3.pkl,58,Workshop,Hammering,3,Audio,16.32,16.9,False
58---Workshop---Sanding---1.pkl,58,Workshop,Sanding,1,Audio,15.76,16.32,False
58---Workshop---Sanding---2.pkl,58,Workshop,Sanding,2,Audio,15.431,15.98,False
58---Workshop---Sanding---3.pkl,58,Workshop,Sanding,3,Audio,16.958,17.56,False
58---Workshop---Screwing---1.pkl,58,Workshop,Screwing,1,Audio,9.831,10.18,False
58---Workshop---Screwing---2.pkl,58,Workshop,Screwing,2,Audio,9.367,9.68,False
58---Workshop---Screwing---3.pkl,58,Workshop,Screwing,3,Audio,9.599,9.94,False
58---Workshop---Vacuum in use---1.pkl,58,Workshop,Vacuum in use,1,Audio,22.752,23.56,False
58---Workshop---Vacuum in use---2.pkl,58,Workshop,Vacuum in use,2,Audio,18.213,18.86,False
58---Workshop---Vacuum in use---3.pkl,58,Workshop,Vacuum in use,3,Audio,16.725,17.32,False
7---All---Other---1.pkl,7,All,Other,1,1kHz_Audio,33.82,34.68,True
7---All---Other---2.pkl,7,All,Other,2,1kHz_Audio,20.01,20.46,True
7---All---Other---3.pkl,7,All,Other,3,1kHz_Audio,19.179,19.68,True
7---Bathroom---Brushing_hair---1.pkl,7,Bathroom,Brushing_hair,1,Audio,17.456,18.08,False
7---Bathroom---Brushing_hair---2.pkl,7,Bathroom,Brushing_hair,2,Audio,18.135,18.78,False
7---Bathroom---Brushing_hair---3.pkl,7,Bathroom,Brushing_hair,3,Audio,17.151,17.76,False
7---Bathroom---Hair_dryer_in_use---1.pkl,7,Bathroom,Hair_dryer_in_use,1,Audio,17.458,18.08,False
7---Bathroom---Hair_dryer_in_use---2.pkl,7,Bathroom,Hair_dryer_in_use,2,Audio,17.672,18.3,False
7---Bathroom---Hair_dryer_in_use---3.pkl,7,Bathroom,Hair_dryer_in_use,3,Audio,23.138,23.96,False
7---Bathroom---Shaver_in_use---1.pkl,7,Bathroom,Shaver_in_use,1,Audio,17.071,17.68,False
7---Bathroom---Shaver_in_use---2.pkl,7,Bathroom,Shaver_in_use,2,Audio,16.687,17.28,False
7---Bathroom---Shaver_in_use---3.pkl,7,Bathroom,Shaver_in_use,3,Audio,18.078,18.72,False
7---Bathroom---Toilet_flushing---1.pkl,7,Bathroom,Toilet_flushing,1,Audio,11.259,11.6,False
7---Bathroom---Toilet_flushing---2.pkl,7,Bathroom,Toilet_flushing,2,Audio,8.073,8.34,False
7---Bathroom---Toilet_flushing---3.pkl,7,Bathroom,Toilet_flushing,3,Audio,8.924,9.18,False
7---Bathroom---Toothbrushing---1.pkl,7,Bathroom,Toothbrushing,1,Audio,18.173,18.82,False
7---Bathroom---Toothbrushing---2.pkl,7,Bathroom,Toothbrushing,2,Audio,19.468,20.16,False
7---Bathroom---Toothbrushing---3.pkl,7,Bathroom,Toothbrushing,3,Audio,16.996,17.6,False
7---Bathroom---Washing_hands---1.pkl,7,Bathroom,Washing_hands,1,Audio,17.342,17.96,False
7---Bathroom---Washing_hands---2.pkl,7,Bathroom,Washing_hands,2,Audio,18.559,19.22,False
7---Bathroom---Washing_hands---3.pkl,7,Bathroom,Washing_hands,3,Audio,18.252,18.9,False
7---Kitchen---Blender_in_use---1.pkl,7,Kitchen,Blender_in_use,1,Audio,16.65,17.16,False
7---Kitchen---Blender_in_use---2.pkl,7,Kitchen,Blender_in_use,2,Audio,16.206,16.78,False
7---Kitchen---Blender_in_use---3.pkl,7,Kitchen,Blender_in_use,3,Audio,16.128,16.58,False
7---Kitchen---Chopping---1.pkl,7,Kitchen,Chopping,1,Audio,16.765,17.36,False
7---Kitchen---Chopping---2.pkl,7,Kitchen,Chopping,2,Audio,16.127,16.7,False
7---Kitchen---Chopping---3.pkl,7,Kitchen,Chopping,3,Audio,16.784,17.38,False
7---Kitchen---Grating---1.pkl,7,Kitchen,Grating,1,Audio,16.745,17.34,False
7---Kitchen---Grating---2.pkl,7,Kitchen,Grating,2,Audio,16.282,16.86,False
7---Kitchen---Grating---3.pkl,7,Kitchen,Grating,3,Audio,16.379,16.96,False
7---Kitchen---Microwave---1.pkl,7,Kitchen,Microwave,1,Audio,22.424,23.16,False
7---Kitchen---Microwave---2.pkl,7,Kitchen,Microwave,2,Audio,22.829,23.64,False
7---Kitchen---Microwave---3.pkl,7,Kitchen,Microwave,3,Audio,22.888,23.7,False
7---Kitchen---Pouring_pitcher---1.pkl,7,Kitchen,Pouring_pitcher,1,Audio,10.97,11.36,False
7---Kitchen---Pouring_pitcher---2.pkl,7,Kitchen,Pouring_pitcher,2,Audio,8.363,8.66,False
7---Kitchen---Pouring_pitcher---3.pkl,7,Kitchen,Pouring_pitcher,3,Audio,7.205,7.46,False
7---Kitchen---Twisting_jar---1.pkl,7,Kitchen,Twisting_jar,1,Audio,5.273,5.46,False
7---Kitchen---Twisting_jar---2.pkl,7,Kitchen,Twisting_jar,2,Audio,3.728,3.86,False
7---Kitchen---Twisting_jar---3.pkl,7,Kitchen,Twisting_jar,3,Audio,5.003,5.18,False
7---Kitchen---Washing_Utensils---1.pkl,7,Kitchen,Washing_Utensils,1,Audio,16.128,16.7,False
7---Kitchen---Washing_Utensils---2.pkl,7,Kitchen,Washing_Utensils,2,Audio,16.129,16.7,False
7---Kitchen---Washing_Utensils---3.pkl,7,Kitchen,Washing_Utensils,3,Audio,17.422,18.04,False
7---Kitchen---Wiping_with_rag---1.pkl,7,Kitchen,Wiping_with_rag,1,Audio,18.271,18.92,False
7---Kitchen---Wiping_with_rag---2.pkl,7,Kitchen,Wiping_with_rag,2,Audio,19.334,20.02,False
7---Kitchen---Wiping_with_rag---3.pkl,7,Kitchen,Wiping_with_rag,3,Audio,18.716,19.38,False
7---Misc---Alarm_clock---1.pkl,7,Misc,Alarm_clock,1,Audio,22.174,22.86,False
7---Misc---Alarm_clock---2.pkl,7,Misc,Alarm_clock,2,Audio,22.849,23.62,False
7---Misc---Alarm_clock---3.pkl,7,Misc,Alarm_clock,3,Audio,23.911,24.6,False
7---Misc---Clapping---1.pkl,7,Misc,Clapping,1,Audio,16.244,16.82,False
7---Misc---Clapping---2.pkl,7,Misc,Clapping,2,Audio,15.993,16.56,False
7---Misc---Clapping---3.pkl,7,Misc,Clapping,3,Audio,16.687,17.28,False
7---Misc---Coughing---1.pkl,7,Misc,Coughing,1,Audio,21.439,22.2,False
7---Misc---Coughing---2.pkl,7,Misc,Coughing,2,Audio,16.206,16.78,False
7---Misc---Coughing---3.pkl,7,Misc,Coughing,3,Audio,16.862,17.46,False
7---Misc---Drinking---1.pkl,7,Misc,Drinking,1,Audio,4.983,5.16,False
7---Misc---Drinking---2.pkl,7,Misc,Drinking,2,Audio,7.977,8.16,False
7---Misc---Drinking---3.pkl,7,Misc,Drinking,3,Audio,10.082,10.44,False
7---Misc---Knocking---1.pkl,7,Misc,Knocking,1,Audio,7.668,7.94,False
7---Misc---Knocking---2.pkl,7,Misc,Knocking,2,Audio,7.784,8.06,False
7---Misc---Knocking---3.pkl,7,Misc,Knocking,3,Audio,6.432,6.66,False
7---Misc---Laughing---1.pkl,7,Misc,Laughing,1,Audio,18.851,19.52,False
7---Misc---Laughing---2.pkl,7,Misc,Laughing,2,Audio,19.991,20.7,False
7---Misc---Laughing---3.pkl,7,Misc,Laughing,3,Audio,21.767,22.54,False
7---Misc---Scratching---1.pkl,7,Misc,Scratching,1,Audio,17.229,17.84,False
7---Misc---Scratching---2.pkl,7,Misc,Scratching,2,Audio,16.109,16.68,False
7---Misc---Scratching---3.pkl,7,Misc,Scratching,3,Audio,16.63,17.22,False
7---Other---Other---29.pkl,7,Other,Other,29,1kHz_Audio,11.106,11.46,True
7---Other---Other---5.pkl,7,Other,Other,5,1kHz_Audio,54.944,56.9,True
7---Other---Other---79.pkl,7,Other,Other,79,1kHz_Audio,42.261,43.76,True
7---Workshop---Drill in use---1.pkl,7,Workshop,Drill in use,1,Audio,8.17,8.46,False
7---Workshop---Drill in use---2.pkl,7,Workshop,Drill in use,2,Audio,6.336,6.56,False
7---Workshop---Drill in use---3.pkl,7,Workshop,Drill in use,3,Audio,5.736,5.94,False
7---Workshop---Hammering---1.pkl,7,Workshop,Hammering,1,Audio,16.185,16.76,False
7---Workshop---Hammering---2.pkl,7,Workshop,Hammering,2,Audio,16.281,16.86,False
7---Workshop---Hammering---3.pkl,7,Workshop,Hammering,3,Audio,15.819,16.38,False
7---Workshop---Sanding---1.pkl,7,Workshop,Sanding,1,Audio,17.015,17.62,False
7---Workshop---Sanding---2.pkl,7,Workshop,Sanding,2,Audio,16.359,16.94,False
7---Workshop---Sanding---3.pkl,7,Workshop,Sanding,3,Audio,16.05,16.62,False
7---Workshop---Screwing---1.pkl,7,Workshop,Screwing,1,Audio,11.183,11.58,False
7---Workshop---Screwing---2.pkl,7,Workshop,Screwing,2,Audio,12.805,13.26,False
7---Workshop---Screwing---3.pkl,7,Workshop,Screwing,3,Audio,12.516,12.96,False
7---Workshop---Vacuum in use---1.pkl,7,Workshop,Vacuum in use,1,Audio,21.206,21.96,False
7---Workshop---Vacuum in use---2.pkl,7,Workshop,Vacuum in use,2,Audio,17.904,18.54,False
7---Workshop---Vacuum in use---3.pkl,7,Workshop,Vacuum in use,3,Audio,18.001,18.64,False
